ZIP,INSAGNT1,BKCLASS,CNTRYNAB,ZIPBR,CHRTAGNT,MSABR,UNINUMBR,STNAME,SIMS_ESTABLISHED_DATE,YEAR,CHRTAGNN,BRSERTYP,STNUMBR,SIMS_DESCRIPTION,FDICDBS,DOCKET,CNTRYNA,NAMEHCR,UNIT,OCCDIST,DEPSUM,DEPDOM,ESCROW,CITY2BR,HCTMULT,INSURED,SIMS_PROJECTION,BRCENM,CHARTER,BKMO,CONSOLD,DIVISIONB,ADDRESS,CSABR,DEPSUMBR,RSSDHCR,CNTYNUMB,CERT,SIMS_LATITUDE,STALP,SPECGRP,CALL,DENOVO,FDICNAME,RSSDID,NAMEBR,METROBR,NECNAMB,CNTYNAMB,SPECDESC,OCCNAME,NECTABR,SIMS_ACQUIRED_DATE,MICROBR,ZIP_RAW,ZIPBR_RAW,BRNUM,CB,STALPBR,USA,STNAMEBR,FED,REGAGNT,FEDNAME,ASSET,INSBRTS,PLACENUM,ADDRESBR,SIMS_LONGITUDE,INSBRDD,CITYHCR,STCNTY,CSANAMBR,CITY,CLCODE,STCNTYBR,CBSA_DIV_NAMB,MSANAMB,NAMEFULL,CITYBR,STALPHCR,ID
26003,DIF,NM,United States,16066,STATE,38300,418861,West Virginia,04/01/2003,2024,State Agency,11,42,100.0,5,0,United States,"WESBANCO, INC.",0,,0,13651212,,Cranberry Township,ONE,CB,StreetAddress,"",STATE,0,,0,1 Bank Plz,430,54136,1070448,19,803,40.6847909524104,WV,4,CALL,0,Atlanta,645625,Cranberry Branch,1,,Butler,COMMERCIAL LENDING,"",,11/30/2012,0,26003,16066,166,0,PA,1,Pennsylvania,4,FDIC,Cleveland,18095018,,0,1339 Freedom Rd,-80.1036695840102,,WHEELING,54069,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Wheeling,21,42019,"","Pittsburgh, PA","WesBanco Bank, Inc.",Cranberry Township,WV,2024_803_166
22030,DIF,SM,United States,26351,STATE,0,4576,Virginia,09/14/1932,2024,State Agency,11,54,100.0,5,10762,United States,"UNITED BANKSHARES, INC.",0,,0,23305317,,Glenville,ONE,CB,EXACT,"",STATE,0,,0,11185 Fairfax Blvd,0,130041,1076217,21,22858,38.9332329849402,VA,4,CALL,0,Atlanta,365325,Glenville Branch,0,,Gilmer,COMMERCIAL LENDING,"",,11/11/2017,0,22030,26351,167,0,WV,1,West Virginia,5,FED,Richmond,29868220,,0,101 E Main St,-80.837130975368,,CHARLESTON,51059,"",Fairfax,13,54021,"","",United Bank,Glenville,WV,2024_22858_167
16365,DIF,SB,United States,16201,STATE,38300,241058,Pennsylvania,01/14/1981,2024,State Agency,11,42,100.0,2,1067,United States,NORTHWEST BANCSHARES INC,0,,0,12411989,,Kittanning,ONE,SA,EXACT,"",STATE,0,,0,100 Liberty St,430,71624,4122722,5,28178,40.8123980093805,PA,4,CALL,0,New York,1002878,Kittanning Branch,1,,Armstrong,COMMERCIAL LENDING,"",,12/15/1997,0,16365,16201,167,0,PA,1,Pennsylvania,4,FDIC,Cleveland,14426803,,0,22 Franklin Village Mall,-79.5495330167699,,COLUMBUS,42123,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Warren,41,42005,"","Pittsburgh, PA",Northwest Bank,Kittanning,OH,2024_28178_167
15222,DIF,SB,United States,15317,OCC,38300,518504,Pennsylvania,04/01/2010,2024,Comptroller of the Currency,11,42,100.0,2,8043,United States,DOLLAR MUTUAL BANCORP,0,1,0,9501226,,Canonsburg,ONE,SA,EXACT,"",FED,0,,0,340 4th Ave,430,75684,5218097,125,32245,40.2693850036102,PA,4,CALL,0,New York,961624,Peters Township Branch,1,,Washington,COMMERCIAL LENDING,Northeastern,,"",0,15222,15317,167,0,PA,1,Pennsylvania,4,OCC,Cleveland,11501630,,0,3980 Washington Rd,-80.1291650068616,,PITTSBURGH,42003,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Pittsburgh,33,42125,"","Pittsburgh, PA","Dollar Bank, Federal Savings Bank",Canonsburg,PA,2024_32245_167
45750,DIF,SM,United States,26330,STATE,0,512932,Ohio,10/04/2010,2024,State Agency,11,54,100.0,9,10185,United States,PEOPLES BANCORP INC.,0,3,0,7341526,,Bridgeport,ONE,CB,EXACT,"",STATE,0,,0,138 Putnam St,242,16201,1070578,33,6544,39.3328610059493,OH,4,CALL,0,Chicago,577128,Bridgeport Branch,0,,Harrison,COMMERCIAL LENDING,Central,,09/18/2021,1,45750,26330,167,0,WV,1,West Virginia,4,FED,Cleveland,9216050,,0,25 Oakmont Ln,-80.2388680261741,,MARIETTA,39167,"Fairmont-Clarksburg, WV",Marietta,13,54033,"","",Peoples Bank,Bridgeport,OH,2024_6544_167
17602,DIF,N,United States,17815,OCC,0,216660,Pennsylvania,12/17/1964,2024,Comptroller of the Currency,11,42,100.0,2,9396,United States,FULTON FINANCIAL CORPORATION,0,7,0,25761661,,Bloomsburg,ONE,CB,EXACT,"",FED,0,,0,1 Penn Sq,146,35473,1117129,37,7551,41.0030440199203,PA,4,CALL,0,New York,474919,Bloomsburg Branch,0,,Columbia,COMMERCIAL LENDING,Midsize,,10/13/2018,1,17602,17815,167,0,PA,1,Pennsylvania,3,OCC,Philadelphia,31646370,,0,37 W Main St,-76.4574610052898,,LANCASTER,42071,"Bloomsburg-Berwick-Sunbury, PA",Lancaster,3,42037,"","","Fulton Bank, National Association",Bloomsburg,PA,2024_7551_167
16125,DIF,N,United States,15212,OCC,38300,231733,Pennsylvania,04/15/1980,2024,Comptroller of the Currency,11,42,100.0,2,10358,United States,F.N.B. CORPORATION,0,7,0,35375939,,Pittsburgh,MULT,CB,EXACT,"",FED,0,,0,166 Main St,430,27896,3005332,3,7888,40.4566380197446,PA,4,CALL,0,New York,379920,Allegheny Professional Bldg. Branch,1,,Allegheny,COMMERCIAL LENDING,Midsize,,02/18/2005,0,16125,15212,167,0,PA,1,Pennsylvania,4,OCC,Cleveland,47577714,,0,490 E North Ave,-80.0020950194458,,PITTSBURGH,42085,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Greenville,3,42003,"","Pittsburgh, PA",First National Bank of Pennsylvania,Pittsburgh,PA,2024_7888_167
26003,DIF,NM,United States,15213,STATE,38300,493438,West Virginia,02/18/2009,2024,State Agency,11,42,100.0,5,0,United States,"WESBANCO, INC.",0,,0,13651212,,Pittsburgh,ONE,CB,EXACT,"",STATE,0,,0,1 Bank Plz,430,20738,1070448,3,803,40.4541040027766,WV,4,CALL,0,Atlanta,645625,Shadyside Branch,1,,Allegheny,COMMERCIAL LENDING,"",,11/30/2012,0,26003,15213,167,0,PA,1,Pennsylvania,4,FDIC,Cleveland,18095018,,0,5000 Centre Ave,-79.9440830293782,,WHEELING,54069,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Wheeling,21,42003,"","Pittsburgh, PA","WesBanco Bank, Inc.",Pittsburgh,WV,2024_803_167
19801,DIF,SB,United States,19145,OCC,37980,278393,Delaware,11/01/1938,2024,Comptroller of the Currency,11,42,100.0,2,7938,United States,WSFS FINANCIAL CORPORATION,0,7,0,16651602,,Philadelphia,ONE,SA,EXACT,"",FED,0,,37964,500 Delaware Ave,428,69298,3844269,101,17838,39.923136001417,DE,4,CALL,0,New York,437914,21St & Passyunk Branch,1,,Philadelphia,COMMERCIAL LENDING,Midsize,,03/01/2019,0,19801,19145,168,0,PA,1,Pennsylvania,3,OCC,Philadelphia,20647772,,0,2301 S 21st St,-75.181502995631,,WILMINGTON,10003,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Wilmington,33,42101,"Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Wilmington Savings Fund Society, FSB",Philadelphia,DE,2024_17838_168
22030,DIF,SM,United States,26452,STATE,0,1601,Virginia,04/24/1906,2024,State Agency,11,54,100.0,5,10762,United States,"UNITED BANKSHARES, INC.",0,,0,23305317,,Weston,ONE,CB,EXACT,"",STATE,0,,0,11185 Fairfax Blvd,0,102823,1076217,41,22858,39.0379810002809,VA,4,CALL,0,Atlanta,365325,Weston Branch,0,,Lewis,COMMERCIAL LENDING,"",,11/11/2017,0,22030,26452,168,0,WV,1,West Virginia,5,FED,Richmond,29868220,,0,121 E 2nd St,-80.4664719851997,,CHARLESTON,51059,"",Fairfax,13,54041,"","",United Bank,Weston,WV,2024_22858_168
45750,DIF,SM,United States,25130,STATE,16620,522188,Ohio,04/08/2011,2024,State Agency,11,54,100.0,9,10185,United States,PEOPLES BANCORP INC.,0,3,0,7341526,,Madison,ONE,CB,EXACT,"",STATE,0,,0,138 Putnam St,170,148517,1070578,5,6544,38.0649020141293,OH,4,CALL,0,Chicago,577128,Madison Branch,1,,Boone,COMMERCIAL LENDING,Central,,09/18/2021,0,45750,25130,168,0,WV,1,West Virginia,4,FED,Cleveland,9216050,,0,300 State St,-81.8204479952438,,MARIETTA,39167,"Charleston-Huntington-Ashland, WV-OH-KY",Marietta,13,54005,"","Charleston, WV",Peoples Bank,Madison,OH,2024_6544_168
17602,DIF,N,United States,18603,OCC,0,221557,Pennsylvania,07/17/1967,2024,Comptroller of the Currency,11,42,100.0,2,9396,United States,FULTON FINANCIAL CORPORATION,0,7,0,25761661,,Berwick,ONE,CB,EXACT,"",FED,0,,0,1 Penn Sq,146,26146,1117129,37,7551,41.0484950156177,PA,4,CALL,0,New York,474919,Berwick Branch,0,,Columbia,COMMERCIAL LENDING,Midsize,,10/13/2018,1,17602,18603,168,0,PA,1,Pennsylvania,3,OCC,Philadelphia,31646370,,0,200 S Poplar St,-76.2580260244468,,LANCASTER,42071,"Bloomsburg-Berwick-Sunbury, PA",Lancaster,3,42037,"","","Fulton Bank, National Association",Berwick,PA,2024_7551_168
16125,DIF,N,United States,15229,OCC,38300,231734,Pennsylvania,06/02/1986,2024,Comptroller of the Currency,11,42,100.0,2,10358,United States,F.N.B. CORPORATION,0,7,0,35375939,,Pittsburgh,MULT,CB,EXACT,"",FED,0,,0,166 Main St,430,108565,3005332,3,7888,40.517962998952,PA,4,CALL,0,New York,379920,West View Branch,1,,Allegheny,COMMERCIAL LENDING,Midsize,,02/18/2005,0,16125,15229,168,0,PA,1,Pennsylvania,4,OCC,Cleveland,47577714,,0,728 Center Ave,-80.033058021233,,PITTSBURGH,42085,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Greenville,3,42003,"","Pittsburgh, PA",First National Bank of Pennsylvania,West View,PA,2024_7888_168
26003,DIF,NM,United States,15237,STATE,38300,521530,West Virginia,11/08/2010,2024,State Agency,11,42,100.0,5,0,United States,"WESBANCO, INC.",0,,0,13651212,,Pittsburgh,ONE,CB,EXACT,"",STATE,0,,0,1 Bank Plz,430,54215,1070448,3,803,40.567910005603,WV,4,CALL,0,Atlanta,645625,Mccandless Crossing Branch,1,,Allegheny,COMMERCIAL LENDING,"",,11/30/2012,0,26003,15237,168,0,PA,1,Pennsylvania,4,FDIC,Cleveland,18095018,,0,617 Duncan Ave,-80.0226529780881,,WHEELING,54069,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Wheeling,21,42003,"","Pittsburgh, PA","WesBanco Bank, Inc.",Pittsburgh,WV,2024_803_168
22030,DIF,SM,United States,26288,STATE,0,8707,Virginia,02/20/1934,2024,State Agency,11,54,99.9,5,10762,United States,"UNITED BANKSHARES, INC.",0,,0,23305317,,Webster Springs,ONE,CB,StreetAddress,"",STATE,0,,0,11185 Fairfax Blvd,0,47865,1076217,101,22858,38.4784191406174,VA,4,CALL,0,Atlanta,365325,Webster Springs Branch,0,,Webster,COMMERCIAL LENDING,"",,11/11/2017,0,22030,26288,169,0,WV,1,West Virginia,5,FED,Richmond,29868220,,0,1 Court Sq,-80.4124776789138,,CHARLESTON,51059,"",Fairfax,13,54101,"","",United Bank,Webster Springs,WV,2024_22858_169
15222,DIF,SB,United States,15203,OCC,38300,518506,Pennsylvania,10/01/2009,2024,Comptroller of the Currency,11,42,100.0,2,8043,United States,DOLLAR MUTUAL BANCORP,0,1,0,9501226,,Pittsburgh,ONE,SA,EXACT,"",FED,0,,0,340 4th Ave,430,28096,5218097,3,32245,40.4286060018598,PA,4,CALL,0,New York,961624,South Side Branch,1,,Allegheny,COMMERCIAL LENDING,Northeastern,,"",0,15222,15203,169,0,PA,1,Pennsylvania,4,OCC,Cleveland,11501630,,0,1712 E Carson St,-79.9815590213898,,PITTSBURGH,42003,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Pittsburgh,33,42003,"","Pittsburgh, PA","Dollar Bank, Federal Savings Bank",Pittsburgh,PA,2024_32245_169
17602,DIF,N,United States,17842,OCC,0,5016,Pennsylvania,10/16/1903,2024,Comptroller of the Currency,11,42,100.0,2,9396,United States,FULTON FINANCIAL CORPORATION,0,7,0,25761661,,Middleburg,ONE,CB,EXACT,"",FED,0,,0,1 Penn Sq,146,79799,1117129,109,7551,40.788465999434,PA,4,CALL,0,New York,474919,Middleburg Br,0,,Snyder,COMMERCIAL LENDING,Midsize,,10/13/2018,1,17602,17842,169,0,PA,1,Pennsylvania,3,OCC,Philadelphia,31646370,,0,227 E Main St,-77.0427159951267,,LANCASTER,42071,"Bloomsburg-Berwick-Sunbury, PA",Lancaster,3,42109,"","","Fulton Bank, National Association",Middleburg,PA,2024_7551_169
16125,DIF,N,United States,15101,OCC,38300,231736,Pennsylvania,06/03/1991,2024,Comptroller of the Currency,11,42,100.0,2,10358,United States,F.N.B. CORPORATION,0,7,0,35375939,,Allison Park,MULT,CB,EXACT,"",FED,0,,0,166 Main St,430,44513,3005332,3,7888,40.6021440031948,PA,4,CALL,0,New York,379920,Hampton Township Branch,1,,Allegheny,COMMERCIAL LENDING,Midsize,,02/18/2005,0,16125,15101,169,0,PA,1,Pennsylvania,4,OCC,Cleveland,47577714,,0,4960 William Flynn Hwy,-79.9455099645748,,PITTSBURGH,42085,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Greenville,3,42003,"","Pittsburgh, PA",First National Bank of Pennsylvania,Allison Park,PA,2024_7888_169
90071,DIF,N,United States,20036,OCC,47900,595886,California,02/15/2018,2024,Comptroller of the Currency,11,11,100.0,14,12900,Canada,ROYAL BANK OF CANADA,0,6,0,76406695,,Washington,MULT,CB,EXACT,"",FED,0,,47764,555 S Flower St,548,212505,1232497,1,17281,38.906175572847,CA,4,CALL,0,San Francisco,63069,"Washington, D.C. Branch",1,,District Of Columbia,COMMERCIAL LENDING,Large Bank,,"",0,90071,20036,170,0,DC,1,District Of Columbia,12,OCC,San Francisco,92245097,,0,2001 M St Nw,-77.045253197218,,MONTREAL,6037,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Los Angeles,3,11001,"Washington, DC-MD","Washington-Arlington-Alexandria, DC-VA-MD-WV",City National Bank,Washington,"",2024_17281_170
19801,DIF,SB,United States,19053,OCC,37980,62047,Delaware,01/01/1975,2024,Comptroller of the Currency,11,42,99.9,2,7938,United States,WSFS FINANCIAL CORPORATION,0,7,0,16651602,,Feasterville Trevose,ONE,SA,StreetAddress,"",FED,0,,33874,500 Delaware Ave,428,89770,3844269,17,17838,40.1533000059882,DE,4,CALL,0,New York,437914,Feasterville,1,,Bucks,COMMERCIAL LENDING,Midsize,,03/01/2019,0,19801,19053,170,0,PA,1,Pennsylvania,3,OCC,Philadelphia,20647772,,0,172 W Street Rd,-75.0070231508607,,WILMINGTON,10003,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Wilmington,33,42017,"Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Wilmington Savings Fund Society, FSB",Feasterville Trevose,DE,2024_17838_170
22030,DIF,SM,United States,26206,STATE,0,230645,Virginia,08/24/1983,2024,State Agency,11,54,100.0,5,10762,United States,"UNITED BANKSHARES, INC.",0,,0,23305317,,Cowen,ONE,CB,StreetAddress,"",STATE,0,,0,11185 Fairfax Blvd,0,15753,1076217,101,22858,38.4131100333862,VA,4,CALL,0,Atlanta,365325,Cowen Branch,0,,Webster,COMMERCIAL LENDING,"",,11/11/2017,0,22030,26206,170,0,WV,1,West Virginia,5,FED,Richmond,29868220,,0,90 Railroad Ave,-80.5560668697422,,CHARLESTON,51059,"",Fairfax,13,54101,"","",United Bank,Cowen,WV,2024_22858_170
19801,DIF,N,United States,19047,OCC,37980,271187,Delaware,01/01/1886,2024,Comptroller of the Currency,11,42,100.0,2,4410,Spain,"BANCO SANTANDER, S.A.",0,6,0,75364877,,Langhorne,ONE,CB,EXACT,"",FED,0,,33874,"824 N Market St, Ste 100",428,133529,1239254,17,29950,40.1815929916602,DE,4,CALL,0,New York,722777,Langhorne Branch,1,,Bucks,COMMERCIAL LENDING,Large Bank,,08/27/1993,0,19801,19047,170,0,PA,1,Pennsylvania,3,OCC,Philadelphia,100562427,,0,102 N Flowers Mill Rd,-74.9068489833301,,BOADILLA DEL MONTE MADRID,10003,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Wilmington,3,42017,"Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Santander Bank, N.A.",Langhorne,"",2024_29950_170
15222,DIF,SB,United States,15243,OCC,38300,518507,Pennsylvania,11/01/2009,2024,Comptroller of the Currency,11,42,100.0,2,8043,United States,DOLLAR MUTUAL BANCORP,0,1,0,9501226,,Pittsburgh,ONE,SA,EXACT,"",FED,0,,0,340 4th Ave,430,9027,5218097,3,32245,40.3790039943433,PA,4,CALL,0,New York,961624,Providence Point Branch,1,,Allegheny,COMMERCIAL LENDING,Northeastern,,"",0,15222,15243,170,0,PA,1,Pennsylvania,4,OCC,Cleveland,11501630,,0,500 Providence Point Blvd,-80.0892190356223,,PITTSBURGH,42003,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Pittsburgh,33,42003,"","Pittsburgh, PA","Dollar Bank, Federal Savings Bank",Pittsburgh,PA,2024_32245_170
17602,DIF,N,United States,17831,OCC,0,216579,Pennsylvania,12/02/1970,2024,Comptroller of the Currency,11,42,US_Zipcode,2,9396,United States,FULTON FINANCIAL CORPORATION,0,7,0,25761661,,Hummels Wharf,ONE,CB,M,"",FED,0,,0,1 Penn Sq,146,91547,1117129,109,7551,40.834106,PA,4,CALL,0,New York,474919,Hummels Wharf,0,,Snyder,COMMERCIAL LENDING,Midsize,,10/13/2018,1,17602,17831,170,0,PA,1,Pennsylvania,3,OCC,Philadelphia,31646370,,0,1255 North Susquehanna Trail,-76.836871,,LANCASTER,42071,"Bloomsburg-Berwick-Sunbury, PA",Lancaster,3,42109,"","","Fulton Bank, National Association",Hummels Wharf,PA,2024_7551_170
22030,DIF,SM,United States,25507,STATE,26580,4533,Virginia,07/12/1892,2024,State Agency,11,54,100.0,5,10762,United States,"UNITED BANKSHARES, INC.",0,,0,23305317,,Ceredo,ONE,CB,EXACT,"",STATE,0,,0,11185 Fairfax Blvd,170,137875,1076217,99,22858,38.3963989924623,VA,4,CALL,0,Atlanta,365325,Ceredo Branch,1,,Wayne,COMMERCIAL LENDING,"",,11/11/2017,0,22030,25507,171,0,WV,1,West Virginia,5,FED,Richmond,29868220,,0,555 C St,-82.560848995373,,CHARLESTON,51059,"Charleston-Huntington-Ashland, WV-OH-KY",Fairfax,13,54099,"","Huntington-Ashland, WV-KY-OH",United Bank,Ceredo,WV,2024_22858_171
16365,DIF,SB,United States,17745,STATE,0,265382,Pennsylvania,03/31/2023,2024,State Agency,11,42,100.0,2,1067,United States,NORTHWEST BANCSHARES INC,0,,0,12411989,,Lock Haven,ONE,SA,EXACT,"",STATE,0,,0,100 Liberty St,558,54168,4122722,35,28178,41.136908000865,PA,4,CALL,0,New York,1002878,Lock Haven Branch,0,,Clinton,COMMERCIAL LENDING,"",,"",1,16365,17745,171,0,PA,1,Pennsylvania,4,FDIC,Cleveland,14426803,,0,104 E Main St,-77.445719995278,,COLUMBUS,42123,"Williamsport-Lock Haven, PA",Warren,41,42035,"","",Northwest Bank,Lock Haven,OH,2024_28178_171
19801,DIF,N,United States,19115,OCC,37980,271188,Delaware,01/01/1886,2024,Comptroller of the Currency,11,42,100.0,2,4410,Spain,"BANCO SANTANDER, S.A.",0,6,0,75364877,,Philadelphia,ONE,CB,EXACT,"",FED,0,,37964,"824 N Market St, Ste 100",428,176239,1239254,101,29950,40.0934859877888,DE,4,CALL,0,New York,722777,Bustleton Branch,1,,Philadelphia,COMMERCIAL LENDING,Large Bank,,08/27/1993,0,19801,19115,171,0,PA,1,Pennsylvania,3,OCC,Philadelphia,100562427,,0,9808 Bustleton Ave,-75.032197998386,,BOADILLA DEL MONTE MADRID,10003,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Wilmington,3,42101,"Philadelphia, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Santander Bank, N.A.",Philadelphia,"",2024_29950_171
15222,DIF,SB,United States,15213,OCC,38300,522079,Pennsylvania,07/19/2010,2024,Comptroller of the Currency,11,42,100.0,2,8043,United States,DOLLAR MUTUAL BANCORP,0,1,0,9501226,,Pittsburgh,ONE,SA,EXACT,"",FED,0,,0,340 4th Ave,430,18376,5218097,3,32245,40.4417080061704,PA,4,CALL,0,New York,961624,Oakland Branch,1,,Allegheny,COMMERCIAL LENDING,Northeastern,,"",0,15222,15213,171,0,PA,1,Pennsylvania,4,OCC,Cleveland,11501630,,0,3714 5th Ave,-79.9578779656244,,PITTSBURGH,42003,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Pittsburgh,33,42003,"","Pittsburgh, PA","Dollar Bank, Federal Savings Bank",Pittsburgh,PA,2024_32245_171
17602,DIF,N,United States,17853,OCC,0,216580,Pennsylvania,11/12/1984,2024,Comptroller of the Currency,11,42,100.0,2,9396,United States,FULTON FINANCIAL CORPORATION,0,7,0,25761661,,Mount Pleasant Mills,ONE,CB,EXACT,"",FED,0,,0,1 Penn Sq,146,56726,1117129,109,7551,40.7293670022531,PA,4,CALL,0,New York,474919,Mt. Pleasant Mills Branch,0,,Snyder,COMMERCIAL LENDING,Midsize,,10/13/2018,1,17602,17853,171,0,PA,1,Pennsylvania,3,OCC,Philadelphia,31646370,,0,8413 Route 104,-77.0093120154968,,LANCASTER,42071,"Bloomsburg-Berwick-Sunbury, PA",Lancaster,3,42109,"","","Fulton Bank, National Association",Mount Pleasant Mills,PA,2024_7551_171
16125,DIF,N,United States,15237,OCC,38300,263717,Pennsylvania,06/30/1988,2024,Comptroller of the Currency,11,42,100.0,2,10358,United States,F.N.B. CORPORATION,0,7,0,35375939,,Pittsburgh,MULT,CB,EXACT,"",FED,0,,0,166 Main St,430,126130,3005332,3,7888,40.5414050028386,PA,4,CALL,0,New York,379920,Mcknight Road Branch,1,,Allegheny,COMMERCIAL LENDING,Midsize,,02/18/2005,0,16125,15237,171,0,PA,1,Pennsylvania,4,OCC,Cleveland,47577714,,0,7475 Mcknight Rd,-80.0133469700875,,PITTSBURGH,42085,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Greenville,3,42003,"","Pittsburgh, PA",First National Bank of Pennsylvania,Pittsburgh,PA,2024_7888_171
26003,DIF,NM,United States,15317,STATE,38300,561426,West Virginia,11/03/2014,2024,State Agency,11,42,100.0,5,0,United States,"WESBANCO, INC.",0,,0,13651212,,Canonsburg,ONE,CB,STREETNAME,"",STATE,0,,0,1 Bank Plz,430,20311,1070448,125,803,40.2759760113849,WV,4,CALL,0,Atlanta,645625,Canonsburg Branch,1,,Washington,COMMERCIAL LENDING,"",,"",0,26003,15317,171,0,PA,1,Pennsylvania,4,FDIC,Cleveland,18095018,,0,2400 Town Center Boulevard,-80.1641743062984,,WHEELING,54069,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Wheeling,21,42125,"","Pittsburgh, PA","WesBanco Bank, Inc.",Canonsburg,WV,2024_803_171
19801,DIF,SB,United States,19422,OCC,37980,493003,Delaware,09/04/2008,2024,Comptroller of the Currency,11,42,100.0,2,7938,United States,WSFS FINANCIAL CORPORATION,0,7,0,16651602,,Blue Bell,ONE,SA,EXACT,"",FED,0,,33874,500 Delaware Ave,428,215877,3844269,91,17838,40.1530019846526,DE,4,CALL,0,New York,437914,Blue Bell Branch,1,,Montgomery,COMMERCIAL LENDING,Midsize,,03/01/2019,0,19801,19422,172,0,PA,1,Pennsylvania,3,OCC,Philadelphia,20647772,,0,640 Skippack Pike,-75.2679780010451,,WILMINGTON,10003,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Wilmington,33,42091,"Montgomery County-Bucks County-Chester County, PA","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Wilmington Savings Fund Society, FSB",Blue Bell,DE,2024_17838_172
16365,DIF,SB,United States,17543,STATE,29540,265383,Pennsylvania,03/31/2023,2024,State Agency,11,42,100.0,2,1067,United States,NORTHWEST BANCSHARES INC,0,,0,12411989,,Lititz,ONE,SA,EXACT,"",STATE,0,,0,100 Liberty St,0,55730,4122722,71,28178,40.141257010466,PA,4,CALL,0,New York,1002878,Lititz Branch,1,,Lancaster,COMMERCIAL LENDING,"",,"",0,16365,17543,172,0,PA,1,Pennsylvania,4,FDIC,Cleveland,14426803,,0,744 S Broad St,-76.304413991191,,COLUMBUS,42123,"",Warren,41,42071,"","Lancaster, PA",Northwest Bank,Lititz,OH,2024_28178_172
17602,DIF,N,United States,17812,OCC,0,216581,Pennsylvania,06/11/1987,2024,Comptroller of the Currency,11,42,100.0,2,9396,United States,FULTON FINANCIAL CORPORATION,0,7,0,25761661,,Beaver Springs,ONE,CB,EXACT,"",FED,0,,0,1 Penn Sq,146,44389,1117129,109,7551,40.746210017589,PA,4,CALL,0,New York,474919,Beaver Springs Branch,0,,Snyder,COMMERCIAL LENDING,Midsize,,10/13/2018,1,17602,17812,172,0,PA,1,Pennsylvania,3,OCC,Philadelphia,31646370,,0,19639 Route 522,-77.2159540081471,,LANCASTER,42071,"Bloomsburg-Berwick-Sunbury, PA",Lancaster,3,42109,"","","Fulton Bank, National Association",Beaver Springs,PA,2024_7551_172
16125,DIF,N,United States,15101,OCC,38300,231737,Pennsylvania,01/24/1994,2024,Comptroller of the Currency,11,42,100.0,2,10358,United States,F.N.B. CORPORATION,0,7,0,35375939,,Allison Park,MULT,CB,EXACT,"",FED,0,,0,166 Main St,430,77508,3005332,3,7888,40.5673710073193,PA,4,CALL,0,New York,379920,Duncan Manor Plaza Branch,1,,Allegheny,COMMERCIAL LENDING,Midsize,,02/18/2005,0,16125,15101,172,0,PA,1,Pennsylvania,4,OCC,Cleveland,47577714,,0,1701 Duncan Ave,-79.9993869941679,,PITTSBURGH,42085,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Greenville,3,42003,"","Pittsburgh, PA",First National Bank of Pennsylvania,Allison Park,PA,2024_7888_172
26003,DIF,NM,United States,16117,STATE,38300,40542,West Virginia,01/01/1915,2024,State Agency,11,42,100.0,5,0,United States,"WESBANCO, INC.",0,,0,13651212,,Ellwood City,ONE,CB,EXACT,"",STATE,0,,0,1 Bank Plz,430,127477,1070448,73,803,40.8592849927299,WV,4,CALL,0,Atlanta,645625,Esb Branch,1,,Lawrence,COMMERCIAL LENDING,"",,02/10/2015,0,26003,16117,172,0,PA,1,Pennsylvania,4,FDIC,Cleveland,18095018,,0,600 Lawrence Ave,-80.2896060330279,,WHEELING,54069,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",Wheeling,21,42073,"","Pittsburgh, PA","WesBanco Bank, Inc.",Ellwood City,WV,2024_803_172
